,CADENA,ESTADO,SITUACION
9017,35.212.155.228:3128,NO USO,NUEVO
9018,35.225.204.126:80,NO USO,NUEVO
9019,35.229.113.175:443,NO USO,NUEVO
9020,35.229.120.109:80,NO USO,NUEVO
9021,35.231.100.136:8080,NO USO,NUEVO
9022,35.235.75.244:3128,NO USO,NUEVO
9023,35.236.11.22:3128,NO USO,NUEVO
9024,35.236.196.15:3128,NO USO,NUEVO
9025,35.236.223.110:3128,NO USO,NUEVO
9026,35.236.250.107:3128,NO USO,NUEVO
9027,35.236.70.205:3128,NO USO,NUEVO
9028,35.240.224.241:3128,NO USO,NUEVO
9029,35.241.115.67:3128,NO USO,NUEVO
9030,35.245.106.21:3128,NO USO,NUEVO
9031,35.245.153.11:3128,NO USO,NUEVO
9032,35.245.208.185:3128,NO USO,NUEVO
9033,35.245.232.172:3128,NO USO,NUEVO
9034,35.245.245.26:3128,NO USO,NUEVO
9035,35.247.139.250:80,NO USO,NUEVO
9036,36.255.220.222:8080,NO USO,NUEVO
9037,36.255.86.226:82,NO USO,NUEVO
9038,36.255.86.226:83,NO USO,NUEVO
9039,36.255.86.229:82,NO USO,NUEVO
9040,36.255.86.229:83,NO USO,NUEVO
9041,36.255.86.230:82,NO USO,NUEVO
9042,36.255.86.230:83,NO USO,NUEVO
9043,36.255.86.231:83,NO USO,NUEVO
9044,36.255.87.226:82,NO USO,NUEVO
9045,36.255.87.226:83,NO USO,NUEVO
9046,36.255.87.231:82,NO USO,NUEVO
9047,36.255.87.232:83,NO USO,NUEVO
9048,36.255.87.237:83,NO USO,NUEVO
9049,36.255.87.238:83,NO USO,NUEVO
9050,36.255.87.241:83,NO USO,NUEVO
9051,36.255.87.247:83,NO USO,NUEVO
9052,36.255.87.250:82,NO USO,NUEVO
9053,36.37.124.234:36179,NO USO,NUEVO
9054,36.37.132.225:57587,NO USO,NUEVO
9055,36.37.139.2:56381,NO USO,NUEVO
9056,36.37.93.166:3128,NO USO,NUEVO
9057,36.55.227.132:3128,NO USO,NUEVO
9058,36.65.168.160:8080,NO USO,NUEVO
9059,36.65.184.186:8080,NO USO,NUEVO
9060,36.66.114.249:8080,NO USO,NUEVO
9061,36.66.121.111:41608,NO USO,NUEVO
9062,36.66.126.77:40463,NO USO,NUEVO
9063,36.66.132.161:8080,NO USO,NUEVO
9064,36.66.133.19:8080,NO USO,NUEVO
9065,36.66.171.217:8080,NO USO,NUEVO
9066,36.66.176.85:8080,NO USO,NUEVO
9067,36.66.19.10:8080,NO USO,NUEVO
9068,36.66.206.74:3128,NO USO,NUEVO
9069,36.66.206.74:80,NO USO,NUEVO
9070,36.66.206.74:8080,NO USO,NUEVO
9071,36.66.210.211:31437,NO USO,NUEVO
9072,36.66.217.179:8080,NO USO,NUEVO
9073,36.66.217.191:37022,NO USO,NUEVO
9074,36.66.220.173:53850,NO USO,NUEVO
9075,36.66.235.147:31007,NO USO,NUEVO
9076,36.66.253.81:54806,NO USO,NUEVO
9077,36.66.43.27:8080,NO USO,NUEVO
9078,36.66.49.171:8080,NO USO,NUEVO
9079,36.66.55.181:80,NO USO,NUEVO
9080,36.66.55.181:8080,NO USO,NUEVO
9081,36.66.57.213:21867,NO USO,NUEVO
9082,36.66.61.155:60306,NO USO,NUEVO
9083,36.66.83.59:36760,NO USO,NUEVO
9084,36.66.97.51:80,NO USO,NUEVO
9085,36.67.146.19:53281,NO USO,NUEVO
9086,36.67.153.58:48133,NO USO,NUEVO
9087,36.67.174.211:8080,NO USO,NUEVO
9088,36.67.196.105:8080,NO USO,NUEVO
9089,36.67.198.35:3128,NO USO,NUEVO
9090,36.67.212.187:3128,NO USO,NUEVO
9091,36.67.237.147:3128,NO USO,NUEVO
9092,36.67.239.23:8080,NO USO,NUEVO
9093,36.67.248.203:3128,NO USO,NUEVO
9094,36.67.250.197:80,NO USO,NUEVO
9095,36.67.27.171:48402,NO USO,NUEVO
9096,36.67.32.87:8080,NO USO,NUEVO
9097,36.67.42.39:44376,NO USO,NUEVO
9098,36.67.52.99:53281,NO USO,NUEVO
9099,36.67.54.107:8080,NO USO,NUEVO
9100,36.67.54.41:8080,NO USO,NUEVO
9101,36.67.64.11:8080,NO USO,NUEVO
9102,36.67.89.179:65205,NO USO,NUEVO
9103,36.67.93.220:3128,NO USO,NUEVO
9104,36.70.176.180:8080,NO USO,NUEVO
9105,36.72.101.249:80,NO USO,NUEVO
9106,36.72.107.177:8080,NO USO,NUEVO
9107,36.72.228.77:8080,NO USO,NUEVO
9108,36.72.29.223:53281,NO USO,NUEVO
9109,36.78.222.198:8080,NO USO,NUEVO
9110,36.80.154.224:3128,NO USO,NUEVO
9111,36.80.185.163:8080,NO USO,NUEVO
9112,36.80.36.57:46210,NO USO,NUEVO
9113,36.80.49.234:8080,NO USO,NUEVO
9114,36.80.69.53:80,NO USO,NUEVO
9115,36.81.1.38:8080,NO USO,NUEVO
9116,36.82.112.10:8080,NO USO,NUEVO
9117,36.82.141.104:8080,NO USO,NUEVO
9118,36.85.22.224:8080,NO USO,NUEVO
9119,36.85.32.105:8080,NO USO,NUEVO
9120,36.89.119.149:8080,NO USO,NUEVO
9121,36.89.134.161:3128,NO USO,NUEVO
9122,36.89.134.161:8080,NO USO,NUEVO
9123,36.89.157.23:37728,NO USO,NUEVO
9124,36.89.17.27:3128,NO USO,NUEVO
9125,36.89.180.173:8080,NO USO,NUEVO
9126,36.89.182.189:61482,NO USO,NUEVO
9127,36.89.182.85:38789,NO USO,NUEVO
9128,36.89.183.77:37586,NO USO,NUEVO
9129,36.89.188.57:58958,NO USO,NUEVO
9130,36.89.226.254:8081,NO USO,NUEVO
9131,36.89.232.138:23500,NO USO,NUEVO
9132,36.89.235.50:35417,NO USO,NUEVO
9133,36.89.242.130:49517,NO USO,NUEVO
9134,36.89.244.71:47512,NO USO,NUEVO
9135,36.89.247.60:34255,NO USO,NUEVO
9136,36.89.253.253:8080,NO USO,NUEVO
9137,36.89.29.163:8080,NO USO,NUEVO
9138,36.89.36.13:8080,NO USO,NUEVO
9139,36.89.51.43:41599,NO USO,NUEVO
9140,36.89.55.129:8080,NO USO,NUEVO
9141,36.89.68.98:3128,NO USO,NUEVO
9142,36.89.78.43:80,NO USO,NUEVO
9143,36.89.88.137:3128,NO USO,NUEVO
9144,36.90.151.72:58912,NO USO,NUEVO
9145,36.90.27.94:8080,NO USO,NUEVO
9146,36.90.51.111:8181,NO USO,NUEVO
9147,36.91.110.20:8080,NO USO,NUEVO
9148,36.91.122.162:8080,NO USO,NUEVO
9149,36.91.125.209:8080,NO USO,NUEVO
9150,36.91.145.247:8080,NO USO,NUEVO
9151,36.91.150.179:8080,NO USO,NUEVO
9152,36.91.156.75:8080,NO USO,NUEVO
9153,36.91.181.221:8080,NO USO,NUEVO
9154,36.91.194.25:8080,NO USO,NUEVO
9155,36.91.195.249:80,NO USO,NUEVO
9156,36.91.28.98:8080,NO USO,NUEVO
9157,36.91.43.218:8080,NO USO,NUEVO
9158,36.91.44.243:42524,NO USO,NUEVO
9159,36.91.49.34:8080,NO USO,NUEVO
9160,36.91.60.66:8080,NO USO,NUEVO
9161,36.91.63.234:8080,NO USO,NUEVO
9162,36.91.86.180:8080,NO USO,NUEVO
9163,36.91.88.166:8080,NO USO,NUEVO
9164,36.91.91.26:8080,NO USO,NUEVO
9165,37.120.21.137:55839,NO USO,NUEVO
9166,37.123.222.124:8080,NO USO,NUEVO
9167,37.139.85.66:35058,NO USO,NUEVO
9168,37.152.175.221:32231,NO USO,NUEVO
9169,37.156.31.70:880,NO USO,NUEVO
9170,37.17.9.28:35387,NO USO,NUEVO
9171,37.18.251.26:8080,NO USO,NUEVO
9172,37.18.39.39:8080,NO USO,NUEVO
9173,37.187.149.129:1080,NO USO,NUEVO
9174,37.187.149.129:8080,NO USO,NUEVO
9175,37.187.149.234:1080,NO USO,NUEVO
9176,37.187.149.234:8080,NO USO,NUEVO
9177,37.187.64.225:80,NO USO,NUEVO
9178,37.19.87.43:49925,NO USO,NUEVO
9179,37.19.87.55:61238,NO USO,NUEVO
9180,37.200.121.50:38775,NO USO,NUEVO
9181,37.21.45.208:8080,NO USO,NUEVO
9182,37.220.195.14:53281,NO USO,NUEVO
9183,37.224.85.67:58776,NO USO,NUEVO
9184,37.228.107.241:80,NO USO,NUEVO
9185,37.228.107.253:80,NO USO,NUEVO
9186,37.228.107.254:80,NO USO,NUEVO
9187,37.228.65.107:32052,NO USO,NUEVO
9188,37.230.247.9:53281,NO USO,NUEVO
9189,37.235.29.214:8080,NO USO,NUEVO
9190,37.235.65.76:8080,NO USO,NUEVO
9191,37.238.131.254:53281,NO USO,NUEVO
9192,37.252.64.73:8080,NO USO,NUEVO
9193,37.252.69.70:8888,NO USO,NUEVO
9194,37.26.136.181:46489,NO USO,NUEVO
9195,37.57.129.4:4444,NO USO,NUEVO
9196,37.57.216.4:4444,NO USO,NUEVO
9197,37.58.56.171:8080,NO USO,NUEVO
9198,37.59.32.112:1080,NO USO,NUEVO
9199,37.59.32.112:8080,NO USO,NUEVO
9200,37.59.35.174:1080,NO USO,NUEVO
9201,37.97.149.113:80,NO USO,NUEVO
9202,37.97.74.165:63141,NO USO,NUEVO
9203,37.98.175.251:81,NO USO,NUEVO
9204,39.106.35.21:3128,NO USO,NUEVO
9205,40.114.109.214:3128,NO USO,NUEVO
9206,40.137.61.12:443,NO USO,NUEVO
9207,41.138.165.78:58045,NO USO,NUEVO
9208,41.138.241.78:35752,NO USO,NUEVO
9209,41.139.159.34:51589,NO USO,NUEVO
9210,41.139.184.250:8080,NO USO,NUEVO
9211,41.139.9.47:8080,NO USO,NUEVO
9212,41.160.114.37:12354,NO USO,NUEVO
9213,41.160.136.71:8080,NO USO,NUEVO
9214,41.160.211.164:8080,NO USO,NUEVO
9215,41.160.222.187:53281,NO USO,NUEVO
9216,41.162.54.146:61662,NO USO,NUEVO
9217,41.164.247.186:53281,NO USO,NUEVO
9218,41.164.31.154:59565,NO USO,NUEVO
9219,41.168.3.165:12345,NO USO,NUEVO
9220,41.168.3.165:31337,NO USO,NUEVO
9221,41.169.11.210:45088,NO USO,NUEVO
9222,41.170.83.205:33925,NO USO,NUEVO
9223,41.170.84.218:12354,NO USO,NUEVO
9224,41.184.122.153:8080,NO USO,NUEVO
9225,41.188.149.42:8080,NO USO,NUEVO
9226,41.188.5.110:8080,NO USO,NUEVO
9227,41.190.128.150:48676,NO USO,NUEVO
9228,41.190.92.99:34582,NO USO,NUEVO
9229,41.190.95.92:47720,NO USO,NUEVO
9230,41.191.204.62:33394,NO USO,NUEVO
9231,41.193.219.3:8080,NO USO,NUEVO
9232,41.193.22.153:52889,NO USO,NUEVO
9233,41.193.238.242:8080,NO USO,NUEVO
9234,41.196.159.122:8080,NO USO,NUEVO
9235,41.205.18.77:8080,NO USO,NUEVO
9236,41.211.123.203:8080,NO USO,NUEVO
9237,41.215.26.182:8080,NO USO,NUEVO
9238,41.216.163.230:8080,NO USO,NUEVO
9239,41.216.213.194:42280,NO USO,NUEVO
9240,41.216.230.148:40609,NO USO,NUEVO
9241,41.216.98.22:8080,NO USO,NUEVO
9242,41.217.219.49:52669,NO USO,NUEVO
9243,41.217.219.53:43081,NO USO,NUEVO
9244,41.220.114.154:8080,NO USO,NUEVO
9245,41.220.126.50:35168,NO USO,NUEVO
9246,41.221.14.85:8080,NO USO,NUEVO
9247,41.222.11.228:31506,NO USO,NUEVO
9248,41.223.234.37:8080,NO USO,NUEVO
9249,41.223.234.42:8080,NO USO,NUEVO
9250,41.242.140.147:8080,NO USO,NUEVO
9251,41.242.50.60:40729,NO USO,NUEVO
9252,41.33.128.67:23500,NO USO,NUEVO
9253,41.33.22.186:80,NO USO,NUEVO
9254,41.33.22.186:8080,NO USO,NUEVO
9255,41.39.63.167:43940,NO USO,NUEVO
9256,41.50.88.17:41336,NO USO,NUEVO
9257,41.57.210.137:80,NO USO,NUEVO
9258,41.57.213.26:80,NO USO,NUEVO
9259,41.57.36.44:8080,NO USO,NUEVO
9260,41.57.74.174:8080,NO USO,NUEVO
9261,41.59.200.33:8080,NO USO,NUEVO
9262,41.60.216.148:8080,NO USO,NUEVO
9263,41.60.216.171:8080,NO USO,NUEVO
9264,41.60.216.225:8080,NO USO,NUEVO
9265,41.60.216.48:8080,NO USO,NUEVO
9266,41.60.220.17:8080,NO USO,NUEVO
9267,41.60.220.38:8080,NO USO,NUEVO
9268,41.60.220.84:8080,NO USO,NUEVO
9269,41.60.228.187:41125,NO USO,NUEVO
9270,41.65.168.34:8080,NO USO,NUEVO
9271,41.65.168.44:8080,NO USO,NUEVO
9272,41.65.186.102:8080,NO USO,NUEVO
9273,41.65.186.111:8080,NO USO,NUEVO
9274,41.65.186.166:8080,NO USO,NUEVO
9275,41.65.89.35:8080,NO USO,NUEVO
9276,41.65.99.149:32231,NO USO,NUEVO
9277,41.66.205.112:80,NO USO,NUEVO
9278,41.73.230.234:46014,NO USO,NUEVO
9279,41.73.3.206:8080,NO USO,NUEVO
9280,41.75.211.203:35242,NO USO,NUEVO
9281,41.75.4.208:53281,NO USO,NUEVO
9282,41.76.208.247:80,NO USO,NUEVO
9283,41.76.242.154:8080,NO USO,NUEVO
9284,41.77.188.81:53432,NO USO,NUEVO
9285,41.77.23.214:8080,NO USO,NUEVO
9286,41.79.169.89:8080,NO USO,NUEVO
9287,41.79.233.45:8080,NO USO,NUEVO
9288,41.79.35.1:8080,NO USO,NUEVO
9289,41.86.254.5:8080,NO USO,NUEVO
9290,41.86.48.82:8080,NO USO,NUEVO
9291,41.90.98.246:8080,NO USO,NUEVO
9292,42.112.209.164:8080,NO USO,NUEVO
9293,42.115.39.70:49236,NO USO,NUEVO
9294,42.115.48.114:8080,NO USO,NUEVO
9295,42.115.88.71:62225,NO USO,NUEVO
9296,42.115.98.89:8080,NO USO,NUEVO
9297,42.119.100.156:8080,NO USO,NUEVO
9298,42.51.42.201:808,NO USO,NUEVO
9299,43.224.180.215:8080,NO USO,NUEVO
9300,43.225.164.59:52480,NO USO,NUEVO
9301,43.225.192.126:52536,NO USO,NUEVO
9302,43.225.23.49:8080,NO USO,NUEVO
9303,43.226.12.234:8080,NO USO,NUEVO
9304,43.227.128.33:83,NO USO,NUEVO
9305,43.228.221.175:53464,NO USO,NUEVO
9306,43.229.149.8:8080,NO USO,NUEVO
9307,43.229.72.213:52360,NO USO,NUEVO
9308,43.229.74.174:23500,NO USO,NUEVO
9309,43.229.95.146:8080,NO USO,NUEVO
9310,43.239.72.117:52721,NO USO,NUEVO
9311,43.239.73.99:8080,NO USO,NUEVO
9312,43.240.5.178:53281,NO USO,NUEVO
9313,43.241.28.248:8080,NO USO,NUEVO
9314,43.241.30.2:8080,NO USO,NUEVO
9315,43.242.242.196:8080,NO USO,NUEVO
9316,43.245.184.43:8080,NO USO,NUEVO
9317,43.245.187.122:49253,NO USO,NUEVO
9318,43.245.202.15:57396,NO USO,NUEVO
9319,43.246.140.4:43091,NO USO,NUEVO
9320,43.247.38.226:80,NO USO,NUEVO
9321,43.247.38.226:8080,NO USO,NUEVO
9322,43.248.213.93:8080,NO USO,NUEVO
9323,43.248.24.157:51166,NO USO,NUEVO
9324,43.252.158.21:56595,NO USO,NUEVO
9325,43.252.159.87:8080,NO USO,NUEVO
9326,43.255.22.34:8080,NO USO,NUEVO
9327,45.112.127.23:8080,NO USO,NUEVO
9328,45.112.20.50:82,NO USO,NUEVO
9329,45.112.56.142:51618,NO USO,NUEVO
9330,45.112.56.2:46224,NO USO,NUEVO
9331,45.113.237.129:23500,NO USO,NUEVO
9332,45.113.238.178:23500,NO USO,NUEVO
9333,45.113.69.177:1080,NO USO,NUEVO
9334,45.115.173.205:3128,NO USO,NUEVO
9335,45.115.175.112:54706,NO USO,NUEVO
9336,45.117.64.3:8080,NO USO,NUEVO
9337,45.118.112.66:44796,NO USO,NUEVO
9338,45.118.166.170:53281,NO USO,NUEVO
9339,45.119.90.22:42458,NO USO,NUEVO
9340,45.120.112.65:8080,NO USO,NUEVO
9341,45.120.116.141:33571,NO USO,NUEVO
9342,45.123.41.30:8080,NO USO,NUEVO
9343,45.125.221.103:8080,NO USO,NUEVO
9344,45.125.61.209:32804,NO USO,NUEVO
9345,45.125.66.122:54321,NO USO,NUEVO
9346,45.125.66.131:54321,NO USO,NUEVO
9347,45.125.66.146:54321,NO USO,NUEVO
9348,45.125.66.174:54321,NO USO,NUEVO
9349,45.125.66.42:54321,NO USO,NUEVO
9350,45.125.66.94:54321,NO USO,NUEVO
9351,45.125.66.99:54321,NO USO,NUEVO
9352,45.127.246.228:8080,NO USO,NUEVO
9353,45.163.64.11:8080,NO USO,NUEVO
9354,45.163.64.174:8080,NO USO,NUEVO
9355,45.164.11.66:8080,NO USO,NUEVO
9356,45.166.64.36:8080,NO USO,NUEVO
9357,45.166.64.86:8080,NO USO,NUEVO
9358,45.166.84.6:8080,NO USO,NUEVO
9359,45.169.28.1:8080,NO USO,NUEVO
9360,45.195.5.9:8080,NO USO,NUEVO
9361,45.222.101.217:53281,NO USO,NUEVO
9362,45.224.108.246:8080,NO USO,NUEVO
9363,45.224.108.247:8080,NO USO,NUEVO
9364,45.224.44.15:8080,NO USO,NUEVO
9365,45.226.20.6:8080,NO USO,NUEVO
9366,45.227.211.250:8080,NO USO,NUEVO
9367,45.228.147.22:8080,NO USO,NUEVO
9368,45.230.76.134:8080,NO USO,NUEVO
9369,45.230.8.20:51200,NO USO,NUEVO
9370,45.231.213.110:47421,NO USO,NUEVO
9371,45.231.30.117:8080,NO USO,NUEVO
9372,45.232.224.80:60797,NO USO,NUEVO
9373,45.232.52.35:8080,NO USO,NUEVO
9374,45.232.9.32:8080,NO USO,NUEVO
9375,45.232.99.7:49396,NO USO,NUEVO
9376,45.234.23.220:8080,NO USO,NUEVO
9377,45.235.216.103:8080,NO USO,NUEVO
9378,45.238.140.62:46938,NO USO,NUEVO
9379,45.239.132.74:8181,NO USO,NUEVO
9380,45.248.138.210:59714,NO USO,NUEVO
9381,45.248.147.254:8080,NO USO,NUEVO
9382,45.248.40.84:37259,NO USO,NUEVO
9383,45.248.42.200:8080,NO USO,NUEVO
9384,45.248.65.34:8080,NO USO,NUEVO
9385,45.250.226.10:8080,NO USO,NUEVO
9386,45.250.226.14:3128,NO USO,NUEVO
9387,45.250.226.47:8080,NO USO,NUEVO
9388,45.251.228.33:8080,NO USO,NUEVO
9389,45.251.57.115:8080,NO USO,NUEVO
9390,45.32.63.123:3128,NO USO,NUEVO
9391,45.4.65.156:8080,NO USO,NUEVO
9392,45.4.85.86:9991,NO USO,NUEVO
9393,45.6.120.123:50538,NO USO,NUEVO
9394,45.6.136.245:53281,NO USO,NUEVO
9395,45.64.120.50:8080,NO USO,NUEVO
9396,45.64.132.137:80,NO USO,NUEVO
9397,45.64.132.137:8080,NO USO,NUEVO
9398,45.64.133.178:8080,NO USO,NUEVO
9399,45.64.178.127:23500,NO USO,NUEVO
9400,45.65.250.222:53281,NO USO,NUEVO
9401,45.7.238.250:46193,NO USO,NUEVO
9402,45.70.107.189:8080,NO USO,NUEVO
9403,45.70.131.234:8080,NO USO,NUEVO
9404,45.70.193.125:8080,NO USO,NUEVO
9405,45.70.194.206:8080,NO USO,NUEVO
9406,45.70.195.136:8080,NO USO,NUEVO
9407,45.70.195.181:8080,NO USO,NUEVO
9408,45.71.108.18:35724,NO USO,NUEVO
9409,45.71.151.197:60212,NO USO,NUEVO
9410,45.71.38.77:999,NO USO,NUEVO
9411,45.73.0.118:55173,NO USO,NUEVO
9412,45.76.202.234:1080,NO USO,NUEVO
9413,45.76.46.194:8000,NO USO,NUEVO
9414,45.77.149.240:80,NO USO,NUEVO
9415,46.0.77.137:53281,NO USO,NUEVO
9416,46.10.241.140:53281,NO USO,NUEVO
9417,46.100.250.209:59241,NO USO,NUEVO
9418,46.100.58.6:8080,NO USO,NUEVO
9419,46.100.61.63:63141,NO USO,NUEVO
9420,46.102.73.244:53281,NO USO,NUEVO
9421,46.105.87.167:53281,NO USO,NUEVO
9422,46.107.212.147:59964,NO USO,NUEVO
9423,46.11.96.242:3128,NO USO,NUEVO
9424,46.118.33.132:36610,NO USO,NUEVO
9425,46.148.184.140:41258,NO USO,NUEVO
9426,46.150.174.90:53281,NO USO,NUEVO
9427,46.151.144.78:53281,NO USO,NUEVO
9428,46.151.156.138:43480,NO USO,NUEVO
9429,46.151.253.114:53281,NO USO,NUEVO
9430,46.16.110.51:8080,NO USO,NUEVO
9431,46.163.184.59:80,NO USO,NUEVO
9432,46.165.19.207:41901,NO USO,NUEVO
9433,46.17.120.217:36127,NO USO,NUEVO
9434,46.175.237.30:47771,NO USO,NUEVO
9435,46.175.70.69:61506,NO USO,NUEVO
9436,46.191.226.105:3128,NO USO,NUEVO
9437,46.198.141.82:31870,NO USO,NUEVO
9438,46.20.59.243:40641,NO USO,NUEVO
9439,46.201.249.7:59661,NO USO,NUEVO
9440,46.209.150.87:8080,NO USO,NUEVO
9441,46.209.203.58:6660,NO USO,NUEVO
9442,46.209.203.60:6660,NO USO,NUEVO
9443,46.209.216.198:8080,NO USO,NUEVO
9444,46.209.74.82:8080,NO USO,NUEVO
9445,46.209.77.238:8080,NO USO,NUEVO
9446,46.21.72.68:8080,NO USO,NUEVO
9447,46.219.77.3:53361,NO USO,NUEVO
9448,46.225.243.65:8080,NO USO,NUEVO
9449,46.225.248.11:8080,NO USO,NUEVO
9450,46.227.14.107:53991,NO USO,NUEVO
9451,46.229.206.135:36135,NO USO,NUEVO
9452,46.23.68.90:80,NO USO,NUEVO
9453,46.253.97.45:41258,NO USO,NUEVO
9454,46.254.184.149:8080,NO USO,NUEVO
9455,46.254.217.54:53281,NO USO,NUEVO
9456,46.255.98.91:41258,NO USO,NUEVO
9457,46.32.232.213:80,NO USO,NUEVO
9458,46.33.98.94:8080,NO USO,NUEVO
9459,46.34.161.240:57240,NO USO,NUEVO
9460,46.34.161.241:57240,NO USO,NUEVO
9461,46.35.72.247:8080,NO USO,NUEVO
9462,46.35.79.39:8080,NO USO,NUEVO
9463,46.38.173.59:80,NO USO,NUEVO
9464,46.39.224.112:36765,NO USO,NUEVO
9465,46.40.3.115:8082,NO USO,NUEVO
9466,46.40.44.137:48338,NO USO,NUEVO
9467,46.40.98.54:53281,NO USO,NUEVO
9468,46.45.146.210:8080,NO USO,NUEVO
9469,46.49.102.122:42150,NO USO,NUEVO
9470,46.5.217.247:30485,NO USO,NUEVO
9471,46.50.200.253:80,NO USO,NUEVO
9472,46.52.213.194:41998,NO USO,NUEVO
9473,46.73.33.253:8080,NO USO,NUEVO
9474,46.99.164.161:40411,NO USO,NUEVO
9475,47.105.131.73:80,NO USO,NUEVO
9476,47.107.163.15:3128,NO USO,NUEVO
9477,47.244.10.96:3128,NO USO,NUEVO
9478,47.254.23.63:3128,NO USO,NUEVO
9479,47.51.51.190:8080,NO USO,NUEVO
9480,47.52.25.211:3128,NO USO,NUEVO
9481,47.52.27.97:31280,NO USO,NUEVO
9482,47.52.65.231:3128,NO USO,NUEVO
9483,47.74.158.207:80,NO USO,NUEVO
9484,47.74.46.193:3128,NO USO,NUEVO
9485,47.75.152.242:3128,NO USO,NUEVO
9486,47.75.195.191:3128,NO USO,NUEVO
9487,47.75.229.228:3128,NO USO,NUEVO
9488,47.89.48.178:80,NO USO,NUEVO
9489,47.90.50.17:80,NO USO,NUEVO
9490,47.90.67.155:8082,NO USO,NUEVO
9491,47.90.73.118:3128,NO USO,NUEVO
9492,47.92.5.85:3128,NO USO,NUEVO
9493,47.92.82.189:3128,NO USO,NUEVO
9494,47.92.98.68:3128,NO USO,NUEVO
9495,47.95.156.32:3200,NO USO,NUEVO
9496,47.95.201.41:3128,NO USO,NUEVO
9497,47.97.209.132:3128,NO USO,NUEVO
9498,47.97.71.174:3128,NO USO,NUEVO
9499,47.99.113.175:8118,NO USO,NUEVO
9500,49.0.170.202:8080,NO USO,NUEVO
9501,49.140.170.246:8088,NO USO,NUEVO
9502,49.140.65.17:8080,NO USO,NUEVO
9503,49.145.126.134:8080,NO USO,NUEVO
9504,49.156.152.113:52899,NO USO,NUEVO
9505,49.156.152.82:52899,NO USO,NUEVO
9506,49.156.34.103:51394,NO USO,NUEVO
9507,49.156.41.66:8080,NO USO,NUEVO
9508,49.156.42.188:8080,NO USO,NUEVO
9509,49.156.43.95:8080,NO USO,NUEVO
9510,49.156.45.227:8080,NO USO,NUEVO
9511,49.173.19.134:443,NO USO,NUEVO
9512,49.204.80.158:8080,NO USO,NUEVO
9513,49.248.153.94:8080,NO USO,NUEVO
9514,49.249.251.86:53281,NO USO,NUEVO
9515,49.51.193.128:1080,NO USO,NUEVO
9516,49.51.193.134:1080,NO USO,NUEVO
9517,49.51.195.24:1080,NO USO,NUEVO
9518,49.51.68.122:1080,NO USO,NUEVO
9519,49.51.70.42:1080,NO USO,NUEVO
9520,5.12.119.212:53281,NO USO,NUEVO
9521,5.133.24.121:8888,NO USO,NUEVO
9522,5.137.128.95:8080,NO USO,NUEVO
9523,5.140.212.175:22129,NO USO,NUEVO
9524,5.141.244.144:45502,NO USO,NUEVO
9525,5.141.244.231:49342,NO USO,NUEVO
9526,5.142.232.39:8080,NO USO,NUEVO
9527,5.150.100.63:8080,NO USO,NUEVO
9528,5.152.171.152:53281,NO USO,NUEVO
9529,5.152.178.205:3128,NO USO,NUEVO
9530,5.153.139.226:31870,NO USO,NUEVO
9531,5.16.15.2:8080,NO USO,NUEVO
9532,5.16.15.234:8080,NO USO,NUEVO
9533,5.16.8.13:8080,NO USO,NUEVO
9534,5.160.124.58:41765,NO USO,NUEVO
9535,5.160.167.234:38313,NO USO,NUEVO
9536,5.160.72.146:38388,NO USO,NUEVO
9537,5.160.82.66:61455,NO USO,NUEVO
9538,5.160.82.67:61455,NO USO,NUEVO
9539,5.167.96.238:3128,NO USO,NUEVO
9540,5.17.161.134:8080,NO USO,NUEVO
9541,5.17.162.114:47631,NO USO,NUEVO
9542,5.175.18.187:3128,NO USO,NUEVO
9543,5.2.147.31:8082,NO USO,NUEVO
9544,5.2.190.123:60923,NO USO,NUEVO
9545,5.2.230.40:8080,NO USO,NUEVO
9546,5.206.233.106:44075,NO USO,NUEVO
9547,5.206.237.242:61625,NO USO,NUEVO
9548,5.226.50.170:8080,NO USO,NUEVO
9549,5.228.211.189:59570,NO USO,NUEVO
9550,5.230.140.38:8082,NO USO,NUEVO
9551,5.239.241.240:8080,NO USO,NUEVO
9552,5.30.149.193:53281,NO USO,NUEVO
9553,5.32.131.162:58240,NO USO,NUEVO
9554,5.44.54.73:8080,NO USO,NUEVO
9555,5.44.54.74:8080,NO USO,NUEVO
9556,5.53.114.182:44808,NO USO,NUEVO
9557,5.53.116.162:8080,NO USO,NUEVO
9558,5.56.103.45:49132,NO USO,NUEVO
9559,5.58.156.61:53654,NO USO,NUEVO
9560,5.58.167.211:42341,NO USO,NUEVO
9561,5.58.200.229:43436,NO USO,NUEVO
9562,5.58.243.194:44007,NO USO,NUEVO
9563,5.58.29.76:34282,NO USO,NUEVO
9564,5.58.5.224:47418,NO USO,NUEVO
9565,5.58.56.109:34242,NO USO,NUEVO
9566,5.58.85.32:43214,NO USO,NUEVO
9567,5.59.145.129:8080,NO USO,NUEVO
9568,5.59.35.26:51722,NO USO,NUEVO
9569,5.63.165.178:40561,NO USO,NUEVO
9570,5.79.113.168:3128,NO USO,NUEVO
9571,5.8.207.160:57192,NO USO,NUEVO
9572,5.9.233.14:8080,NO USO,NUEVO
9573,5.9.54.17:3128,NO USO,NUEVO
9574,51.145.128.46:3128,NO USO,NUEVO
9575,51.15.204.194:3128,NO USO,NUEVO
9576,51.15.208.144:3128,NO USO,NUEVO
9577,51.15.216.168:3128,NO USO,NUEVO
