,CADENA,ESTADO,SITUACION
6482,144.76.189.74:8080,NO USO,NUEVO
6483,145.239.169.40:1080,NO USO,NUEVO
6484,145.239.169.41:1080,NO USO,NUEVO
6485,145.239.169.42:1080,NO USO,NUEVO
6486,145.239.169.42:8080,NO USO,NUEVO
6487,145.239.169.43:1080,NO USO,NUEVO
6488,145.239.169.43:8080,NO USO,NUEVO
6489,145.239.169.44:1080,NO USO,NUEVO
6490,145.239.169.45:1080,NO USO,NUEVO
6491,145.239.169.45:8080,NO USO,NUEVO
6492,145.239.169.46:1080,NO USO,NUEVO
6493,145.239.169.47:1080,NO USO,NUEVO
6494,145.239.87.173:3128,NO USO,NUEVO
6495,145.255.15.181:8080,NO USO,NUEVO
6496,145.255.28.2:55923,NO USO,NUEVO
6497,146.120.227.3:8080,NO USO,NUEVO
6498,146.185.135.27:8080,NO USO,NUEVO
6499,146.185.21.177:3128,NO USO,NUEVO
6500,146.196.108.202:80,NO USO,NUEVO
6501,146.196.108.78:8080,NO USO,NUEVO
6502,148.103.8.13:8080,NO USO,NUEVO
6503,148.217.94.54:3128,NO USO,NUEVO
6504,148.70.31.202:1080,NO USO,NUEVO
6505,149.200.102.126:8080,NO USO,NUEVO
6506,149.56.102.220:3128,NO USO,NUEVO
6507,149.56.46.36:8080,NO USO,NUEVO
6508,150.107.103.26:54293,NO USO,NUEVO
6509,150.107.137.109:8080,NO USO,NUEVO
6510,150.109.103.18:1080,NO USO,NUEVO
6511,150.109.110.106:1080,NO USO,NUEVO
6512,150.109.118.144:1080,NO USO,NUEVO
6513,150.109.121.173:1080,NO USO,NUEVO
6514,150.109.57.190:1080,NO USO,NUEVO
6515,150.109.64.14:1080,NO USO,NUEVO
6516,150.129.49.22:8080,NO USO,NUEVO
6517,151.106.10.101:1080,NO USO,NUEVO
6518,151.106.10.101:8080,NO USO,NUEVO
6519,151.106.10.103:1080,NO USO,NUEVO
6520,151.106.10.103:8080,NO USO,NUEVO
6521,151.106.10.104:8080,NO USO,NUEVO
6522,151.106.10.106:1080,NO USO,NUEVO
6523,151.106.10.107:8080,NO USO,NUEVO
6524,151.106.10.109:1080,NO USO,NUEVO
6525,151.106.10.109:8080,NO USO,NUEVO
6526,151.106.10.50:1080,NO USO,NUEVO
6527,151.106.10.52:1080,NO USO,NUEVO
6528,151.106.10.53:1080,NO USO,NUEVO
6529,151.106.10.53:8080,NO USO,NUEVO
6530,151.106.10.54:1080,NO USO,NUEVO
6531,151.106.10.55:8080,NO USO,NUEVO
6532,151.106.10.56:1080,NO USO,NUEVO
6533,151.106.10.57:1080,NO USO,NUEVO
6534,151.106.10.58:1080,NO USO,NUEVO
6535,151.106.10.60:1080,NO USO,NUEVO
6536,151.106.10.61:1080,NO USO,NUEVO
6537,151.106.10.62:1080,NO USO,NUEVO
6538,151.106.10.98:8080,NO USO,NUEVO
6539,151.106.8.226:1080,NO USO,NUEVO
6540,151.106.8.227:8080,NO USO,NUEVO
6541,151.106.8.228:1080,NO USO,NUEVO
6542,151.106.8.230:1080,NO USO,NUEVO
6543,151.106.8.232:1080,NO USO,NUEVO
6544,151.106.8.233:8080,NO USO,NUEVO
6545,151.106.8.235:8080,NO USO,NUEVO
6546,151.248.63.154:8080,NO USO,NUEVO
6547,151.80.36.115:1080,NO USO,NUEVO
6548,153.232.156.201:8080,NO USO,NUEVO
6549,154.0.0.69:8080,NO USO,NUEVO
6550,154.0.4.18:8080,NO USO,NUEVO
6551,154.117.143.126:8080,NO USO,NUEVO
6552,154.117.144.251:8080,NO USO,NUEVO
6553,154.117.155.42:61089,NO USO,NUEVO
6554,154.119.79.254:53281,NO USO,NUEVO
6555,154.41.4.173:8081,NO USO,NUEVO
6556,154.65.93.123:53281,NO USO,NUEVO
6557,154.66.109.105:56429,NO USO,NUEVO
6558,154.70.99.195:8080,NO USO,NUEVO
6559,154.73.45.138:53281,NO USO,NUEVO
6560,154.73.65.116:56691,NO USO,NUEVO
6561,155.0.181.254:57722,NO USO,NUEVO
6562,155.186.173.52:53281,NO USO,NUEVO
6563,157.100.52.20:9991,NO USO,NUEVO
6564,157.230.150.101:8080,NO USO,NUEVO
6565,157.230.33.37:1111,NO USO,NUEVO
6566,157.230.37.104:8000,NO USO,NUEVO
6567,157.230.44.168:1111,NO USO,NUEVO
6568,157.230.44.168:8080,NO USO,NUEVO
6569,157.230.45.121:1111,NO USO,NUEVO
6570,157.230.8.128:8080,NO USO,NUEVO
6571,157.230.90.113:8080,NO USO,NUEVO
6572,157.230.94.149:8080,NO USO,NUEVO
6573,158.255.51.213:49031,NO USO,NUEVO
6574,158.46.43.144:39120,NO USO,NUEVO
6575,158.58.132.12:56962,NO USO,NUEVO
6576,158.58.133.187:34128,NO USO,NUEVO
6577,158.69.104.192:1080,NO USO,NUEVO
6578,158.69.104.193:1080,NO USO,NUEVO
6579,158.69.104.194:1080,NO USO,NUEVO
6580,158.69.104.195:1080,NO USO,NUEVO
6581,158.69.104.196:1080,NO USO,NUEVO
6582,158.69.104.197:1080,NO USO,NUEVO
6583,158.69.104.198:1080,NO USO,NUEVO
6584,158.69.104.199:1080,NO USO,NUEVO
6585,158.69.138.10:1080,NO USO,NUEVO
6586,158.69.138.12:1080,NO USO,NUEVO
6587,158.69.138.13:1080,NO USO,NUEVO
6588,158.69.138.14:1080,NO USO,NUEVO
6589,158.69.138.15:1080,NO USO,NUEVO
6590,158.69.138.8:1080,NO USO,NUEVO
6591,158.69.138.9:1080,NO USO,NUEVO
6592,159.16.106.110:80,NO USO,NUEVO
6593,159.16.106.110:8080,NO USO,NUEVO
6594,159.192.198.29:8080,NO USO,NUEVO
6595,159.192.200.158:8080,NO USO,NUEVO
6596,159.192.240.23:8080,NO USO,NUEVO
6597,159.203.19.216:8080,NO USO,NUEVO
6598,159.203.65.214:3128,NO USO,NUEVO
6599,159.203.65.214:8080,NO USO,NUEVO
6600,159.224.44.19:60514,NO USO,NUEVO
6601,159.226.140.15:3128,NO USO,NUEVO
6602,159.226.168.11:80,NO USO,NUEVO
6603,159.255.167.227:8080,NO USO,NUEVO
6604,159.65.120.133:3128,NO USO,NUEVO
6605,159.65.135.252:8181,NO USO,NUEVO
6606,159.65.204.30:8080,NO USO,NUEVO
6607,159.65.205.44:8080,NO USO,NUEVO
6608,159.65.226.80:3128,NO USO,NUEVO
6609,159.65.229.150:8080,NO USO,NUEVO
6610,159.65.239.71:44331,NO USO,NUEVO
6611,159.65.8.157:3128,NO USO,NUEVO
6612,159.65.92.98:8080,NO USO,NUEVO
6613,159.69.133.213:8080,NO USO,NUEVO
6614,159.89.119.45:8080,NO USO,NUEVO
6615,160.0.223.6:8080,NO USO,NUEVO
6616,160.113.15.12:8080,NO USO,NUEVO
6617,160.119.128.202:8080,NO USO,NUEVO
6618,160.119.129.42:34668,NO USO,NUEVO
6619,160.119.129.94:8080,NO USO,NUEVO
6620,160.119.131.114:33590,NO USO,NUEVO
6621,160.16.216.195:80,NO USO,NUEVO
6622,160.19.246.236:35442,NO USO,NUEVO
6623,160.226.32.69:8080,NO USO,NUEVO
6624,160.238.176.177:8080,NO USO,NUEVO
6625,162.212.211.173:8080,NO USO,NUEVO
6626,162.243.102.207:3128,NO USO,NUEVO
6627,162.244.35.50:9001,NO USO,NUEVO
6628,162.245.213.92:54494,NO USO,NUEVO
6629,162.251.159.22:8080,NO USO,NUEVO
6630,163.121.187.181:8080,NO USO,NUEVO
6631,163.153.214.50:8080,NO USO,NUEVO
6632,163.172.215.202:3128,NO USO,NUEVO
6633,163.172.220.221:8888,NO USO,NUEVO
6634,163.172.86.172:8080,NO USO,NUEVO
6635,163.204.241.227:9999,NO USO,NUEVO
6636,163.204.241.88:9999,NO USO,NUEVO
6637,163.204.242.36:9999,NO USO,NUEVO
6638,163.204.243.167:9999,NO USO,NUEVO
6639,163.204.244.24:9999,NO USO,NUEVO
6640,163.204.247.167:9999,NO USO,NUEVO
6641,163.53.151.25:51338,NO USO,NUEVO
6642,163.53.87.22:8080,NO USO,NUEVO
6643,164.163.135.198:8080,NO USO,NUEVO
6644,164.163.232.133:61137,NO USO,NUEVO
6645,164.163.232.170:49615,NO USO,NUEVO
6646,164.163.52.247:8080,NO USO,NUEVO
6647,165.138.11.180:8080,NO USO,NUEVO
6648,165.138.225.250:8080,NO USO,NUEVO
6649,165.138.85.30:8080,NO USO,NUEVO
6650,165.165.248.90:8080,NO USO,NUEVO
6651,165.227.35.172:8080,NO USO,NUEVO
6652,165.227.42.21:8080,NO USO,NUEVO
6653,165.234.102.177:8080,NO USO,NUEVO
6654,165.255.97.246:53281,NO USO,NUEVO
6655,165.73.105.114:8080,NO USO,NUEVO
6656,165.73.128.190:8080,NO USO,NUEVO
6657,166.249.185.133:52436,NO USO,NUEVO
6658,167.179.4.134:8080,NO USO,NUEVO
6659,167.249.181.246:8080,NO USO,NUEVO
6660,167.249.77.156:8080,NO USO,NUEVO
6661,167.99.167.146:8080,NO USO,NUEVO
6662,167.99.197.24:8080,NO USO,NUEVO
6663,167.99.20.79:3128,NO USO,NUEVO
6664,167.99.215.245:3128,NO USO,NUEVO
6665,167.99.7.198:8080,NO USO,NUEVO
6666,168.0.155.133:50046,NO USO,NUEVO
6667,168.121.135.1:42257,NO USO,NUEVO
6668,168.121.43.214:3128,NO USO,NUEVO
6669,168.150.127.44:1080,NO USO,NUEVO
6670,168.181.61.50:8080,NO USO,NUEVO
6671,168.194.242.26:56537,NO USO,NUEVO
6672,168.194.88.152:51134,NO USO,NUEVO
6673,168.195.228.225:8080,NO USO,NUEVO
6674,168.232.135.74:8080,NO USO,NUEVO
6675,168.253.228.94:80,NO USO,NUEVO
6676,168.253.71.149:53281,NO USO,NUEVO
6677,168.90.123.7:8080,NO USO,NUEVO
6678,169.0.91.30:8888,NO USO,NUEVO
6679,169.239.188.18:48807,NO USO,NUEVO
6680,169.239.50.7:8080,NO USO,NUEVO
6681,169.255.10.126:49911,NO USO,NUEVO
6682,169.255.106.90:8080,NO USO,NUEVO
6683,169.255.207.19:36535,NO USO,NUEVO
6684,169.255.234.166:8080,NO USO,NUEVO
6685,169.255.4.22:8080,NO USO,NUEVO
6686,170.150.137.191:8080,NO USO,NUEVO
6687,170.185.232.207:8088,NO USO,NUEVO
6688,170.238.41.16:31208,NO USO,NUEVO
6689,170.244.106.238:8080,NO USO,NUEVO
6690,170.247.203.46:8080,NO USO,NUEVO
6691,170.78.30.211:8080,NO USO,NUEVO
6692,170.79.171.110:8080,NO USO,NUEVO
6693,170.79.205.61:8080,NO USO,NUEVO
6694,170.80.156.46:8080,NO USO,NUEVO
6695,170.82.95.213:8080,NO USO,NUEVO
6696,170.84.87.234:8080,NO USO,NUEVO
6697,171.255.192.118:8080,NO USO,NUEVO
6698,171.4.90.119:8080,NO USO,NUEVO
6699,171.83.164.25:9999,NO USO,NUEVO
6700,171.83.166.176:9999,NO USO,NUEVO
6701,171.83.167.213:9999,NO USO,NUEVO
6702,171.97.0.168:8080,NO USO,NUEVO
6703,171.97.35.53:8080,NO USO,NUEVO
6704,173.165.143.157:57636,NO USO,NUEVO
6705,173.249.35.163:10010,NO USO,NUEVO
6706,173.249.43.105:3128,NO USO,NUEVO
6707,174.136.111.210:8080,NO USO,NUEVO
6708,174.142.38.193:80,NO USO,NUEVO
6709,174.142.38.196:80,NO USO,NUEVO
6710,174.142.39.41:80,NO USO,NUEVO
6711,174.78.222.139:8080,NO USO,NUEVO
6712,175.100.35.192:56410,NO USO,NUEVO
6713,175.111.15.2:33506,NO USO,NUEVO
6714,175.181.40.199:61360,NO USO,NUEVO
6715,175.184.248.231:53281,NO USO,NUEVO
6716,175.41.44.51:52581,NO USO,NUEVO
6717,176.106.186.99:44617,NO USO,NUEVO
6718,176.106.229.51:8080,NO USO,NUEVO
6719,176.108.104.84:48736,NO USO,NUEVO
6720,176.111.127.178:8080,NO USO,NUEVO
6721,176.113.127.10:33990,NO USO,NUEVO
6722,176.115.197.118:8080,NO USO,NUEVO
6723,176.118.49.54:53281,NO USO,NUEVO
6724,176.120.33.107:8080,NO USO,NUEVO
6725,176.121.48.48:34017,NO USO,NUEVO
6726,176.124.128.97:56595,NO USO,NUEVO
6727,176.192.110.66:37104,NO USO,NUEVO
6728,176.192.124.98:60787,NO USO,NUEVO
6729,176.192.16.203:8081,NO USO,NUEVO
6730,176.192.51.222:36252,NO USO,NUEVO
6731,176.192.8.206:39422,NO USO,NUEVO
6732,176.196.90.135:55638,NO USO,NUEVO
6733,176.235.99.21:9090,NO USO,NUEVO
6734,176.241.89.35:51123,NO USO,NUEVO
6735,176.31.141.23:21231,NO USO,NUEVO
6736,176.35.250.108:8080,NO USO,NUEVO
6737,176.37.144.39:8080,NO USO,NUEVO
6738,176.56.107.65:45441,NO USO,NUEVO
6739,176.88.204.83:8080,NO USO,NUEVO
6740,176.99.65.127:58941,NO USO,NUEVO
6741,177.1.25.242:8080,NO USO,NUEVO
6742,177.1.81.114:48819,NO USO,NUEVO
6743,177.105.233.230:8080,NO USO,NUEVO
6744,177.11.150.21:8080,NO USO,NUEVO
6745,177.125.119.5:8080,NO USO,NUEVO
6746,177.125.62.26:3128,NO USO,NUEVO
6747,177.126.0.202:8080,NO USO,NUEVO
6748,177.128.138.36:8080,NO USO,NUEVO
6749,177.135.114.164:3128,NO USO,NUEVO
6750,177.152.53.1:59856,NO USO,NUEVO
6751,177.184.58.186:8080,NO USO,NUEVO
6752,177.184.63.220:8080,NO USO,NUEVO
6753,177.185.114.89:53281,NO USO,NUEVO
6754,177.185.156.241:8080,NO USO,NUEVO
6755,177.185.159.62:8080,NO USO,NUEVO
6756,177.22.91.211:20183,NO USO,NUEVO
6757,177.220.188.213:8080,NO USO,NUEVO
6758,177.234.2.58:59425,NO USO,NUEVO
6759,177.234.7.66:63141,NO USO,NUEVO
6760,177.244.28.77:53281,NO USO,NUEVO
6761,177.36.184.132:8080,NO USO,NUEVO
6762,177.36.188.223:8080,NO USO,NUEVO
6763,177.36.5.65:63141,NO USO,NUEVO
6764,177.36.5.97:63141,NO USO,NUEVO
6765,177.36.56.74:20183,NO USO,NUEVO
6766,177.36.58.242:20183,NO USO,NUEVO
6767,177.36.7.61:53281,NO USO,NUEVO
6768,177.39.15.122:8080,NO USO,NUEVO
6769,177.53.217.246:44009,NO USO,NUEVO
6770,177.53.8.86:52098,NO USO,NUEVO
6771,177.66.79.89:56228,NO USO,NUEVO
6772,177.69.237.210:8080,NO USO,NUEVO
6773,177.70.172.242:8080,NO USO,NUEVO
6774,177.71.188.169:3128,NO USO,NUEVO
6775,177.72.164.164:53281,NO USO,NUEVO
6776,177.73.180.234:8080,NO USO,NUEVO
6777,177.73.50.182:8080,NO USO,NUEVO
6778,177.73.53.193:8080,NO USO,NUEVO
6779,177.75.86.49:20183,NO USO,NUEVO
6780,177.84.120.202:30574,NO USO,NUEVO
6781,177.85.114.210:3128,NO USO,NUEVO
6782,177.85.117.54:39215,NO USO,NUEVO
6783,177.85.200.254:53095,NO USO,NUEVO
6784,177.85.70.60:8080,NO USO,NUEVO
6785,177.85.78.232:8080,NO USO,NUEVO
6786,177.86.24.194:8080,NO USO,NUEVO
6787,177.87.49.4:53946,NO USO,NUEVO
6788,178.128.114.244:3128,NO USO,NUEVO
6789,178.128.162.132:8080,NO USO,NUEVO
6790,178.128.167.102:3128,NO USO,NUEVO
6791,178.128.174.206:3128,NO USO,NUEVO
6792,178.128.18.81:8080,NO USO,NUEVO
6793,178.128.208.62:8080,NO USO,NUEVO
6794,178.128.222.29:3128,NO USO,NUEVO
6795,178.128.222.29:8080,NO USO,NUEVO
6796,178.132.220.241:8080,NO USO,NUEVO
6797,178.132.223.96:46788,NO USO,NUEVO
6798,178.132.92.189:55135,NO USO,NUEVO
6799,178.136.11.7:38591,NO USO,NUEVO
6800,178.140.95.77:23500,NO USO,NUEVO
6801,178.150.138.102:35921,NO USO,NUEVO
6802,178.165.103.188:34542,NO USO,NUEVO
6803,178.17.226.78:30252,NO USO,NUEVO
6804,178.175.247.81:8080,NO USO,NUEVO
6805,178.182.228.69:35482,NO USO,NUEVO
6806,178.20.38.25:8080,NO USO,NUEVO
6807,178.210.129.11:8080,NO USO,NUEVO
6808,178.210.213.77:3128,NO USO,NUEVO
6809,178.212.54.137:8080,NO USO,NUEVO
6810,178.215.76.193:53281,NO USO,NUEVO
6811,178.215.86.254:46335,NO USO,NUEVO
6812,178.219.170.247:47570,NO USO,NUEVO
6813,178.22.122.76:8585,NO USO,NUEVO
6814,178.239.144.16:8080,NO USO,NUEVO
6815,178.32.196.230:8080,NO USO,NUEVO
6816,178.32.80.232:1080,NO USO,NUEVO
6817,178.32.80.233:1080,NO USO,NUEVO
6818,178.32.80.233:8080,NO USO,NUEVO
6819,178.32.80.234:1080,NO USO,NUEVO
6820,178.32.80.235:1080,NO USO,NUEVO
6821,178.32.80.236:1080,NO USO,NUEVO
6822,178.32.80.237:1080,NO USO,NUEVO
6823,178.32.80.237:8080,NO USO,NUEVO
6824,178.32.80.238:1080,NO USO,NUEVO
6825,178.32.80.239:1080,NO USO,NUEVO
6826,178.33.249.19:80,NO USO,NUEVO
6827,178.54.209.120:58418,NO USO,NUEVO
6828,178.57.115.124:8080,NO USO,NUEVO
6829,178.57.89.142:43005,NO USO,NUEVO
6830,178.62.215.15:8888,NO USO,NUEVO
6831,178.62.241.136:8080,NO USO,NUEVO
6832,178.76.69.132:45014,NO USO,NUEVO
6833,179.106.88.162:80,NO USO,NUEVO
6834,179.109.1.93:8080,NO USO,NUEVO
6835,179.127.175.222:3128,NO USO,NUEVO
6836,179.127.242.60:8080,NO USO,NUEVO
6837,179.156.174.167:8080,NO USO,NUEVO
6838,179.185.89.225:80,NO USO,NUEVO
6839,179.189.201.151:8080,NO USO,NUEVO
6840,179.191.245.58:3128,NO USO,NUEVO
6841,179.191.245.58:80,NO USO,NUEVO
6842,179.228.102.228:32245,NO USO,NUEVO
6843,18.212.24.245:3128,NO USO,NUEVO
6844,18.222.124.195:3128,NO USO,NUEVO
6845,180.148.211.213:53281,NO USO,NUEVO
6846,180.148.4.194:8080,NO USO,NUEVO
6847,180.168.13.26:8000,NO USO,NUEVO
6848,180.180.170.67:8080,NO USO,NUEVO
6849,180.180.218.133:59300,NO USO,NUEVO
6850,180.180.218.150:38061,NO USO,NUEVO
6851,180.180.218.153:39940,NO USO,NUEVO
6852,180.180.243.120:80,NO USO,NUEVO
6853,180.183.197.74:8080,NO USO,NUEVO
6854,180.242.198.186:8080,NO USO,NUEVO
6855,180.247.5.10:8080,NO USO,NUEVO
6856,180.248.216.13:8080,NO USO,NUEVO
6857,180.250.153.129:53281,NO USO,NUEVO
6858,180.250.247.124:23500,NO USO,NUEVO
6859,180.250.45.26:3128,NO USO,NUEVO
6860,180.250.54.27:53281,NO USO,NUEVO
6861,180.252.244.42:8080,NO USO,NUEVO
6862,180.253.209.35:80,NO USO,NUEVO
6863,180.254.157.176:80,NO USO,NUEVO
6864,180.254.159.101:80,NO USO,NUEVO
6865,180.87.198.37:3128,NO USO,NUEVO
6866,180.92.229.18:8080,NO USO,NUEVO
6867,180.92.238.153:8080,NO USO,NUEVO
6868,180.94.64.114:8080,NO USO,NUEVO
6869,180.94.89.148:8080,NO USO,NUEVO
6870,181.112.228.6:999,NO USO,NUEVO
6871,181.113.123.98:36494,NO USO,NUEVO
6872,181.113.20.186:65103,NO USO,NUEVO
6873,181.129.153.138:9991,NO USO,NUEVO
6874,181.129.160.50:39460,NO USO,NUEVO
6875,181.129.183.19:53281,NO USO,NUEVO
6876,181.129.72.83:33544,NO USO,NUEVO
6877,181.143.204.2:8080,NO USO,NUEVO
6878,181.143.221.76:53281,NO USO,NUEVO
6879,181.174.202.74:41153,NO USO,NUEVO
6880,181.191.98.123:8080,NO USO,NUEVO
6881,181.196.144.238:44784,NO USO,NUEVO
6882,181.196.17.50:3128,NO USO,NUEVO
6883,181.196.17.50:8080,NO USO,NUEVO
6884,181.198.158.140:8080,NO USO,NUEVO
6885,181.209.75.203:8080,NO USO,NUEVO
6886,181.48.111.246:49094,NO USO,NUEVO
6887,181.56.255.137:36127,NO USO,NUEVO
6888,181.65.195.59:3128,NO USO,NUEVO
6889,182.160.124.26:47304,NO USO,NUEVO
6890,182.176.176.65:8080,NO USO,NUEVO
6891,182.23.1.230:54599,NO USO,NUEVO
6892,182.23.102.10:53399,NO USO,NUEVO
6893,182.253.106.14:8080,NO USO,NUEVO
6894,182.253.141.120:8080,NO USO,NUEVO
6895,182.253.193.234:43034,NO USO,NUEVO
6896,182.253.234.57:8080,NO USO,NUEVO
6897,182.253.31.153:8080,NO USO,NUEVO
6898,182.253.73.144:8080,NO USO,NUEVO
6899,182.253.94.29:8080,NO USO,NUEVO
6900,182.52.131.69:8080,NO USO,NUEVO
6901,182.52.236.125:8080,NO USO,NUEVO
6902,182.52.51.29:35932,NO USO,NUEVO
6903,182.52.51.51:54999,NO USO,NUEVO
6904,182.52.51.53:35885,NO USO,NUEVO
6905,182.52.87.191:8080,NO USO,NUEVO
6906,182.52.90.69:46895,NO USO,NUEVO
6907,182.53.193.108:55783,NO USO,NUEVO
6908,182.53.197.126:58731,NO USO,NUEVO
6909,182.53.197.21:54930,NO USO,NUEVO
6910,182.53.197.214:57195,NO USO,NUEVO
6911,182.53.206.178:8080,NO USO,NUEVO
6912,182.61.101.84:443,NO USO,NUEVO
6913,182.71.171.13:1080,NO USO,NUEVO
6914,182.73.56.130:37854,NO USO,NUEVO
6915,182.92.105.136:3128,NO USO,NUEVO
6916,183.181.172.1:80,NO USO,NUEVO
6917,183.47.40.35:8088,NO USO,NUEVO
6918,183.63.101.62:55555,NO USO,NUEVO
6919,183.81.157.145:8080,NO USO,NUEVO
6920,183.81.157.182:8080,NO USO,NUEVO
6921,183.88.234.48:8080,NO USO,NUEVO
6922,183.88.237.226:8080,NO USO,NUEVO
6923,183.88.238.243:8080,NO USO,NUEVO
6924,183.88.36.67:8080,NO USO,NUEVO
6925,183.88.48.199:8080,NO USO,NUEVO
6926,183.88.55.18:8080,NO USO,NUEVO
6927,183.88.56.222:8080,NO USO,NUEVO
6928,183.89.115.32:8080,NO USO,NUEVO
6929,183.89.205.235:8080,NO USO,NUEVO
6930,183.91.66.210:80,NO USO,NUEVO
6931,184.105.143.66:3128,NO USO,NUEVO
6932,184.180.90.226:8080,NO USO,NUEVO
6933,184.185.166.27:8080,NO USO,NUEVO
6934,185.101.239.101:39941,NO USO,NUEVO
6935,185.107.48.1:8080,NO USO,NUEVO
6936,185.108.141.49:8080,NO USO,NUEVO
6937,185.11.199.190:3128,NO USO,NUEVO
6938,185.110.237.202:8080,NO USO,NUEVO
6939,185.112.191.68:50645,NO USO,NUEVO
6940,185.118.155.153:32592,NO USO,NUEVO
6941,185.119.57.254:53281,NO USO,NUEVO
6942,185.124.142.154:8080,NO USO,NUEVO
6943,185.124.169.18:33534,NO USO,NUEVO
6944,185.126.12.138:8080,NO USO,NUEVO
6945,185.128.37.83:32000,NO USO,NUEVO
6946,185.132.133.171:1080,NO USO,NUEVO
6947,185.132.133.173:8080,NO USO,NUEVO
6948,185.132.133.180:8080,NO USO,NUEVO
6949,185.132.133.186:1080,NO USO,NUEVO
6950,185.132.133.187:1080,NO USO,NUEVO
6951,185.132.133.188:1080,NO USO,NUEVO
6952,185.132.133.188:8080,NO USO,NUEVO
6953,185.132.133.195:1080,NO USO,NUEVO
6954,185.132.133.203:1080,NO USO,NUEVO
6955,185.132.133.203:8080,NO USO,NUEVO
6956,185.132.133.206:1080,NO USO,NUEVO
6957,185.132.133.208:1080,NO USO,NUEVO
6958,185.132.133.209:1080,NO USO,NUEVO
6959,185.132.133.211:1080,NO USO,NUEVO
6960,185.132.133.212:1080,NO USO,NUEVO
6961,185.132.133.214:1080,NO USO,NUEVO
6962,185.132.178.137:1080,NO USO,NUEVO
6963,185.132.178.138:1080,NO USO,NUEVO
6964,185.132.178.140:1080,NO USO,NUEVO
6965,185.132.178.140:8080,NO USO,NUEVO
6966,185.132.178.141:1080,NO USO,NUEVO
6967,185.132.178.143:1080,NO USO,NUEVO
6968,185.132.178.143:8080,NO USO,NUEVO
6969,185.132.178.204:1080,NO USO,NUEVO
6970,185.132.178.206:1080,NO USO,NUEVO
6971,185.132.178.206:8080,NO USO,NUEVO
6972,185.132.178.207:1080,NO USO,NUEVO
6973,185.132.178.208:1080,NO USO,NUEVO
6974,185.132.178.210:1080,NO USO,NUEVO
6975,185.132.178.212:1080,NO USO,NUEVO
6976,185.132.179.108:1080,NO USO,NUEVO
6977,185.132.179.110:1080,NO USO,NUEVO
6978,185.132.179.111:1080,NO USO,NUEVO
6979,185.132.179.111:8080,NO USO,NUEVO
6980,185.132.179.114:1080,NO USO,NUEVO
6981,185.132.228.102:8080,NO USO,NUEVO
6982,185.138.186.147:8080,NO USO,NUEVO
6983,185.142.92.65:9000,NO USO,NUEVO
6984,185.142.94.249:9000,NO USO,NUEVO
6985,185.151.151.166:3128,NO USO,NUEVO
6986,185.151.218.94:55552,NO USO,NUEVO
6987,185.152.112.18:37900,NO USO,NUEVO
6988,185.158.112.209:3128,NO USO,NUEVO
6989,185.159.87.50:54100,NO USO,NUEVO
6990,185.16.166.46:52366,NO USO,NUEVO
6991,185.160.60.36:33471,NO USO,NUEVO
6992,185.162.235.190:8082,NO USO,NUEVO
6993,185.163.165.28:8080,NO USO,NUEVO
6994,185.17.134.149:36486,NO USO,NUEVO
6995,185.171.54.82:8080,NO USO,NUEVO
6996,185.172.201.17:41258,NO USO,NUEVO
6997,185.176.145.155:42941,NO USO,NUEVO
6998,185.184.196.246:8080,NO USO,NUEVO
6999,185.186.70.16:41258,NO USO,NUEVO
7000,185.186.81.50:8080,NO USO,NUEVO
7001,185.189.102.153:40765,NO USO,NUEVO
7002,185.189.103.116:8080,NO USO,NUEVO
7003,185.189.199.97:23500,NO USO,NUEVO
7004,185.189.252.121:35939,NO USO,NUEVO
7005,185.189.88.98:23500,NO USO,NUEVO
7006,185.194.27.238:8080,NO USO,NUEVO
7007,185.199.80.12:37522,NO USO,NUEVO
7008,185.200.63.97:53869,NO USO,NUEVO
7009,185.22.172.94:10010,NO USO,NUEVO
7010,185.22.172.94:1448,NO USO,NUEVO
7011,185.22.172.94:655,NO USO,NUEVO
7012,185.22.174.65:10010,NO USO,NUEVO
7013,185.22.174.65:1448,NO USO,NUEVO
7014,185.22.174.69:10010,NO USO,NUEVO
7015,185.22.174.69:1448,NO USO,NUEVO
7016,185.23.82.39:59248,NO USO,NUEVO
7017,185.233.170.13:80,NO USO,NUEVO
7018,185.233.170.13:8080,NO USO,NUEVO
7019,185.24.34.253:53281,NO USO,NUEVO
7020,185.3.212.138:8080,NO USO,NUEVO
7021,185.42.25.62:58125,NO USO,NUEVO
7022,185.46.199.147:8080,NO USO,NUEVO
7023,185.52.71.180:53281,NO USO,NUEVO
7024,185.6.167.99:51123,NO USO,NUEVO
7025,185.62.174.137:57881,NO USO,NUEVO
7026,185.70.105.52:8888,NO USO,NUEVO
7027,185.72.41.33:34929,NO USO,NUEVO
7028,185.72.42.37:53402,NO USO,NUEVO
7029,185.74.235.222:8080,NO USO,NUEVO
7030,185.74.36.246:41258,NO USO,NUEVO
7031,185.74.38.235:41258,NO USO,NUEVO
7032,185.74.39.199:41258,NO USO,NUEVO
7033,185.80.130.17:80,NO USO,NUEVO
7034,185.82.136.68:23500,NO USO,NUEVO
7035,185.89.180.252:8080,NO USO,NUEVO
7036,185.93.240.132:8080,NO USO,NUEVO
7037,185.97.122.226:53281,NO USO,NUEVO
7038,186.1.3.37:52765,NO USO,NUEVO
7039,186.103.173.189:38188,NO USO,NUEVO
7040,186.148.188.10:3128,NO USO,NUEVO
7041,186.15.49.12:8080,NO USO,NUEVO
