,CADENA,ESTADO,SITUACION
6900,157.230.249.84:8888,NO USO,NUEVO
6901,157.230.33.37:1111,NO USO,NUEVO
6902,157.230.37.104:8000,NO USO,NUEVO
6903,157.230.44.168:1111,NO USO,NUEVO
6904,157.230.44.168:8080,NO USO,NUEVO
6905,157.230.46.44:8181,NO USO,NUEVO
6906,157.230.8.128:8080,NO USO,NUEVO
6907,157.230.90.113:8080,NO USO,NUEVO
6908,157.230.94.149:8080,NO USO,NUEVO
6909,158.69.104.192:1080,NO USO,NUEVO
6910,158.69.104.193:1080,NO USO,NUEVO
6911,158.69.104.194:1080,NO USO,NUEVO
6912,158.69.104.195:1080,NO USO,NUEVO
6913,158.69.104.196:1080,NO USO,NUEVO
6914,158.69.104.197:1080,NO USO,NUEVO
6915,158.69.104.198:1080,NO USO,NUEVO
6916,158.69.104.199:1080,NO USO,NUEVO
6917,158.69.138.10:1080,NO USO,NUEVO
6918,158.69.138.12:1080,NO USO,NUEVO
6919,158.69.138.13:1080,NO USO,NUEVO
6920,158.69.138.14:1080,NO USO,NUEVO
6921,158.69.138.15:1080,NO USO,NUEVO
6922,158.69.138.8:1080,NO USO,NUEVO
6923,158.69.138.9:1080,NO USO,NUEVO
6924,159.16.106.110:80,NO USO,NUEVO
6925,159.16.106.110:8080,NO USO,NUEVO
6926,159.192.107.105:80,NO USO,NUEVO
6927,159.192.136.67:8080,NO USO,NUEVO
6928,159.192.217.194:8080,NO USO,NUEVO
6929,159.203.19.216:8080,NO USO,NUEVO
6930,159.203.65.214:3128,NO USO,NUEVO
6931,159.224.73.208:23500,NO USO,NUEVO
6932,159.226.140.15:3128,NO USO,NUEVO
6933,159.226.168.11:80,NO USO,NUEVO
6934,159.255.163.67:59967,NO USO,NUEVO
6935,159.65.1.119:8080,NO USO,NUEVO
6936,159.65.120.133:3128,NO USO,NUEVO
6937,159.65.131.156:8181,NO USO,NUEVO
6938,159.65.135.252:8181,NO USO,NUEVO
6939,159.65.14.95:8080,NO USO,NUEVO
6940,159.65.186.239:3128,NO USO,NUEVO
6941,159.65.204.30:8080,NO USO,NUEVO
6942,159.65.205.44:8080,NO USO,NUEVO
6943,159.65.226.80:3128,NO USO,NUEVO
6944,159.65.229.150:8080,NO USO,NUEVO
6945,159.65.8.157:3128,NO USO,NUEVO
6946,159.65.92.98:8080,NO USO,NUEVO
6947,159.89.119.45:8080,NO USO,NUEVO
6948,159.89.198.40:8080,NO USO,NUEVO
6949,160.113.15.12:8080,NO USO,NUEVO
6950,160.119.129.42:34668,NO USO,NUEVO
6951,160.119.129.94:8080,NO USO,NUEVO
6952,160.119.131.114:33590,NO USO,NUEVO
6953,160.119.154.229:8080,NO USO,NUEVO
6954,160.16.216.195:80,NO USO,NUEVO
6955,160.19.246.236:35442,NO USO,NUEVO
6956,160.226.215.88:8080,NO USO,NUEVO
6957,160.238.176.177:8080,NO USO,NUEVO
6958,160.238.227.156:8080,NO USO,NUEVO
6959,161.53.30.100:8001,NO USO,NUEVO
6960,162.155.10.150:53281,NO USO,NUEVO
6961,163.121.187.181:8080,NO USO,NUEVO
6962,163.153.214.50:8080,NO USO,NUEVO
6963,163.172.215.202:3128,NO USO,NUEVO
6964,163.172.220.221:8888,NO USO,NUEVO
6965,163.172.86.172:8080,NO USO,NUEVO
6966,163.204.240.148:9999,NO USO,NUEVO
6967,163.204.240.189:9999,NO USO,NUEVO
6968,163.204.242.216:9999,NO USO,NUEVO
6969,163.204.243.133:9999,NO USO,NUEVO
6970,163.204.245.145:9999,NO USO,NUEVO
6971,163.204.245.154:9999,NO USO,NUEVO
6972,163.204.246.25:9999,NO USO,NUEVO
6973,163.204.246.86:9999,NO USO,NUEVO
6974,163.53.151.25:51338,NO USO,NUEVO
6975,164.160.141.141:8080,NO USO,NUEVO
6976,164.163.135.196:8080,NO USO,NUEVO
6977,164.163.135.198:8080,NO USO,NUEVO
6978,164.163.232.170:49615,NO USO,NUEVO
6979,164.215.117.234:32891,NO USO,NUEVO
6980,165.138.11.180:8080,NO USO,NUEVO
6981,165.138.225.250:8080,NO USO,NUEVO
6982,165.138.85.30:8080,NO USO,NUEVO
6983,165.16.80.51:8080,NO USO,NUEVO
6984,165.227.35.172:8080,NO USO,NUEVO
6985,165.227.42.21:8080,NO USO,NUEVO
6986,165.234.102.177:8080,NO USO,NUEVO
6987,165.73.128.190:8080,NO USO,NUEVO
6988,166.249.185.133:52436,NO USO,NUEVO
6989,167.179.4.134:8080,NO USO,NUEVO
6990,167.250.65.246:8080,NO USO,NUEVO
6991,167.99.167.146:8080,NO USO,NUEVO
6992,167.99.197.24:8080,NO USO,NUEVO
6993,167.99.20.79:3128,NO USO,NUEVO
6994,167.99.7.198:8080,NO USO,NUEVO
6995,168.0.155.133:50046,NO USO,NUEVO
6996,168.121.135.1:42257,NO USO,NUEVO
6997,168.121.43.214:3128,NO USO,NUEVO
6998,168.150.127.44:1080,NO USO,NUEVO
6999,168.194.88.152:51134,NO USO,NUEVO
7000,168.195.18.6:63141,NO USO,NUEVO
7001,168.195.192.107:8080,NO USO,NUEVO
7002,168.195.228.241:55007,NO USO,NUEVO
7003,168.227.134.254:8080,NO USO,NUEVO
7004,168.227.213.127:57735,NO USO,NUEVO
7005,168.227.229.102:60070,NO USO,NUEVO
7006,168.227.54.10:8080,NO USO,NUEVO
7007,168.228.136.2:8080,NO USO,NUEVO
7008,168.228.192.13:55619,NO USO,NUEVO
7009,168.228.204.253:80,NO USO,NUEVO
7010,168.253.228.94:80,NO USO,NUEVO
7011,168.90.123.7:8080,NO USO,NUEVO
7012,169.0.91.30:8888,NO USO,NUEVO
7013,169.159.130.182:8080,NO USO,NUEVO
7014,169.239.188.58:48807,NO USO,NUEVO
7015,169.239.236.47:8080,NO USO,NUEVO
7016,169.239.45.37:8080,NO USO,NUEVO
7017,169.239.50.7:8080,NO USO,NUEVO
7018,169.255.207.19:36535,NO USO,NUEVO
7019,169.255.4.22:8080,NO USO,NUEVO
7020,169.255.67.244:30027,NO USO,NUEVO
7021,170.0.104.107:60337,NO USO,NUEVO
7022,170.0.112.227:50359,NO USO,NUEVO
7023,170.185.232.207:8088,NO USO,NUEVO
7024,170.238.41.16:31208,NO USO,NUEVO
7025,170.244.106.238:8080,NO USO,NUEVO
7026,170.245.224.148:8080,NO USO,NUEVO
7027,170.246.85.9:56490,NO USO,NUEVO
7028,170.79.16.19:8080,NO USO,NUEVO
7029,170.79.171.110:8080,NO USO,NUEVO
7030,170.79.176.112:8080,NO USO,NUEVO
7031,170.80.148.10:8080,NO USO,NUEVO
7032,170.80.156.46:8080,NO USO,NUEVO
7033,170.80.82.6:8080,NO USO,NUEVO
7034,170.81.153.198:8080,NO USO,NUEVO
7035,170.82.95.213:8080,NO USO,NUEVO
7036,170.84.87.234:8080,NO USO,NUEVO
7037,171.100.204.126:50155,NO USO,NUEVO
7038,171.100.221.159:8080,NO USO,NUEVO
7039,171.100.29.202:8080,NO USO,NUEVO
7040,171.100.86.216:8080,NO USO,NUEVO
7041,171.255.192.118:8080,NO USO,NUEVO
7042,171.80.2.72:9999,NO USO,NUEVO
7043,171.83.164.25:9999,NO USO,NUEVO
7044,171.83.166.176:9999,NO USO,NUEVO
7045,171.83.167.213:9999,NO USO,NUEVO
7046,171.97.183.94:8080,NO USO,NUEVO
7047,171.97.35.53:8080,NO USO,NUEVO
7048,172.103.239.208:8080,NO USO,NUEVO
7049,173.161.17.93:8080,NO USO,NUEVO
7050,173.249.35.163:10010,NO USO,NUEVO
7051,173.249.35.163:1448,NO USO,NUEVO
7052,173.249.43.105:3128,NO USO,NUEVO
7053,174.136.111.210:8080,NO USO,NUEVO
7054,174.142.38.193:80,NO USO,NUEVO
7055,174.142.38.196:80,NO USO,NUEVO
7056,174.142.39.41:80,NO USO,NUEVO
7057,174.78.222.139:8080,NO USO,NUEVO
7058,175.100.35.192:56410,NO USO,NUEVO
7059,175.158.58.192:8080,NO USO,NUEVO
7060,176.106.229.51:8080,NO USO,NUEVO
7061,176.110.157.29:8080,NO USO,NUEVO
7062,176.111.10.136:52307,NO USO,NUEVO
7063,176.113.127.10:33990,NO USO,NUEVO
7064,176.118.51.74:55039,NO USO,NUEVO
7065,176.120.198.63:8080,NO USO,NUEVO
7066,176.120.33.107:8080,NO USO,NUEVO
7067,176.121.48.48:34017,NO USO,NUEVO
7068,176.192.16.203:8081,NO USO,NUEVO
7069,176.192.5.238:61227,NO USO,NUEVO
7070,176.192.8.6:34948,NO USO,NUEVO
7071,176.197.87.122:60653,NO USO,NUEVO
7072,176.235.170.182:45000,NO USO,NUEVO
7073,176.235.99.21:9090,NO USO,NUEVO
7074,176.35.250.108:8080,NO USO,NUEVO
7075,176.37.144.39:8080,NO USO,NUEVO
7076,176.56.107.65:45441,NO USO,NUEVO
7077,176.58.123.125:3128,NO USO,NUEVO
7078,176.62.183.200:8080,NO USO,NUEVO
7079,176.63.205.248:43495,NO USO,NUEVO
7080,176.88.204.83:8080,NO USO,NUEVO
7081,177.101.137.129:32161,NO USO,NUEVO
7082,177.103.223.155:3128,NO USO,NUEVO
7083,177.103.236.41:3128,NO USO,NUEVO
7084,177.125.119.5:8080,NO USO,NUEVO
7085,177.128.138.36:8080,NO USO,NUEVO
7086,177.130.53.94:8888,NO USO,NUEVO
7087,177.135.114.164:3128,NO USO,NUEVO
7088,177.136.168.8:8080,NO USO,NUEVO
7089,177.136.34.202:8080,NO USO,NUEVO
7090,177.154.16.75:8080,NO USO,NUEVO
7091,177.184.58.186:8080,NO USO,NUEVO
7092,177.185.156.241:8080,NO USO,NUEVO
7093,177.185.159.62:8080,NO USO,NUEVO
7094,177.200.72.214:20183,NO USO,NUEVO
7095,177.207.141.84:8080,NO USO,NUEVO
7096,177.22.91.211:20183,NO USO,NUEVO
7097,177.220.188.213:8080,NO USO,NUEVO
7098,177.234.2.58:59425,NO USO,NUEVO
7099,177.241.244.214:8080,NO USO,NUEVO
7100,177.244.28.170:57035,NO USO,NUEVO
7101,177.244.28.77:53281,NO USO,NUEVO
7102,177.36.184.132:8080,NO USO,NUEVO
7103,177.36.188.223:8080,NO USO,NUEVO
7104,177.36.5.65:63141,NO USO,NUEVO
7105,177.36.5.67:8080,NO USO,NUEVO
7106,177.36.5.97:63141,NO USO,NUEVO
7107,177.36.56.74:20183,NO USO,NUEVO
7108,177.36.58.242:20183,NO USO,NUEVO
7109,177.38.69.117:8080,NO USO,NUEVO
7110,177.46.147.57:37510,NO USO,NUEVO
7111,177.46.147.94:44883,NO USO,NUEVO
7112,177.52.55.19:60901,NO USO,NUEVO
7113,177.53.217.246:44009,NO USO,NUEVO
7114,177.66.119.85:58985,NO USO,NUEVO
7115,177.66.61.115:8080,NO USO,NUEVO
7116,177.66.79.89:56228,NO USO,NUEVO
7117,177.67.217.94:53281,NO USO,NUEVO
7118,177.69.237.210:8080,NO USO,NUEVO
7119,177.70.172.242:8080,NO USO,NUEVO
7120,177.71.188.169:3128,NO USO,NUEVO
7121,177.73.180.234:8080,NO USO,NUEVO
7122,177.73.4.234:23500,NO USO,NUEVO
7123,177.73.50.182:8080,NO USO,NUEVO
7124,177.75.143.211:35955,NO USO,NUEVO
7125,177.75.86.49:20183,NO USO,NUEVO
7126,177.84.120.202:30574,NO USO,NUEVO
7127,177.85.112.15:37619,NO USO,NUEVO
7128,177.85.79.13:8080,NO USO,NUEVO
7129,177.87.162.140:80,NO USO,NUEVO
7130,177.91.127.32:54683,NO USO,NUEVO
7131,177.92.17.50:20183,NO USO,NUEVO
7132,178.128.114.244:3128,NO USO,NUEVO
7133,178.128.162.132:8080,NO USO,NUEVO
7134,178.128.167.102:3128,NO USO,NUEVO
7135,178.128.174.206:3128,NO USO,NUEVO
7136,178.128.18.81:8080,NO USO,NUEVO
7137,178.128.208.62:8080,NO USO,NUEVO
7138,178.128.222.29:3128,NO USO,NUEVO
7139,178.128.222.29:8080,NO USO,NUEVO
7140,178.128.63.155:31330,NO USO,NUEVO
7141,178.132.220.241:8080,NO USO,NUEVO
7142,178.136.11.7:38591,NO USO,NUEVO
7143,178.168.31.146:443,NO USO,NUEVO
7144,178.168.67.89:4645,NO USO,NUEVO
7145,178.17.226.94:8080,NO USO,NUEVO
7146,178.175.247.81:8080,NO USO,NUEVO
7147,178.182.228.69:35482,NO USO,NUEVO
7148,178.213.172.68:8080,NO USO,NUEVO
7149,178.214.74.27:8080,NO USO,NUEVO
7150,178.215.190.240:41826,NO USO,NUEVO
7151,178.216.0.168:33364,NO USO,NUEVO
7152,178.217.172.235:8080,NO USO,NUEVO
7153,178.219.118.156:8080,NO USO,NUEVO
7154,178.219.123.145:8080,NO USO,NUEVO
7155,178.22.122.76:8585,NO USO,NUEVO
7156,178.234.182.142:8080,NO USO,NUEVO
7157,178.237.208.78:49464,NO USO,NUEVO
7158,178.239.144.16:8080,NO USO,NUEVO
7159,178.245.146.252:8080,NO USO,NUEVO
7160,178.32.80.232:1080,NO USO,NUEVO
7161,178.32.80.233:1080,NO USO,NUEVO
7162,178.32.80.234:1080,NO USO,NUEVO
7163,178.32.80.234:8080,NO USO,NUEVO
7164,178.32.80.235:1080,NO USO,NUEVO
7165,178.32.80.235:8080,NO USO,NUEVO
7166,178.32.80.236:1080,NO USO,NUEVO
7167,178.32.80.237:1080,NO USO,NUEVO
7168,178.32.80.237:8080,NO USO,NUEVO
7169,178.32.80.238:1080,NO USO,NUEVO
7170,178.32.80.238:8080,NO USO,NUEVO
7171,178.32.80.239:1080,NO USO,NUEVO
7172,178.33.249.19:80,NO USO,NUEVO
7173,178.57.115.124:8080,NO USO,NUEVO
7174,178.62.215.15:8888,NO USO,NUEVO
7175,178.62.241.136:8080,NO USO,NUEVO
7176,178.63.127.122:3128,NO USO,NUEVO
7177,178.75.197.203:8080,NO USO,NUEVO
7178,178.79.24.36:8080,NO USO,NUEVO
7179,179.1.6.193:54650,NO USO,NUEVO
7180,179.106.88.162:80,NO USO,NUEVO
7181,179.107.97.178:3128,NO USO,NUEVO
7182,179.127.175.222:3128,NO USO,NUEVO
7183,179.185.89.225:80,NO USO,NUEVO
7184,179.228.102.228:32245,NO USO,NUEVO
7185,18.182.6.163:8080,NO USO,NUEVO
7186,18.212.24.245:3128,NO USO,NUEVO
7187,180.148.211.213:53281,NO USO,NUEVO
7188,180.148.4.194:8080,NO USO,NUEVO
7189,180.149.96.132:8080,NO USO,NUEVO
7190,180.168.13.26:8000,NO USO,NUEVO
7191,180.178.98.149:35871,NO USO,NUEVO
7192,180.180.170.58:49409,NO USO,NUEVO
7193,180.180.218.133:59300,NO USO,NUEVO
7194,180.180.218.153:39940,NO USO,NUEVO
7195,180.180.243.120:80,NO USO,NUEVO
7196,180.183.101.134:8080,NO USO,NUEVO
7197,180.183.133.244:8080,NO USO,NUEVO
7198,180.183.67.226:8080,NO USO,NUEVO
7199,180.210.201.54:3128,NO USO,NUEVO
7200,180.210.201.55:3129,NO USO,NUEVO
7201,180.210.201.57:3130,NO USO,NUEVO
7202,180.210.205.198:8888,NO USO,NUEVO
7203,180.210.205.199:8888,NO USO,NUEVO
7204,180.211.193.34:8080,NO USO,NUEVO
7205,180.214.245.193:8080,NO USO,NUEVO
7206,180.214.250.242:8080,NO USO,NUEVO
7207,180.248.216.13:8080,NO USO,NUEVO
7208,180.250.194.19:8080,NO USO,NUEVO
7209,180.252.244.42:8080,NO USO,NUEVO
7210,180.253.209.35:80,NO USO,NUEVO
7211,180.253.209.35:8080,NO USO,NUEVO
7212,180.254.157.176:80,NO USO,NUEVO
7213,180.254.159.101:80,NO USO,NUEVO
7214,180.254.59.220:80,NO USO,NUEVO
7215,180.87.198.37:3128,NO USO,NUEVO
7216,180.92.233.162:46667,NO USO,NUEVO
7217,180.92.238.153:8080,NO USO,NUEVO
7218,180.92.238.226:53451,NO USO,NUEVO
7219,180.94.64.114:8080,NO USO,NUEVO
7220,180.94.89.148:8080,NO USO,NUEVO
7221,181.10.129.85:8080,NO USO,NUEVO
7222,181.113.131.98:47961,NO USO,NUEVO
7223,181.113.135.254:52058,NO USO,NUEVO
7224,181.113.22.186:51873,NO USO,NUEVO
7225,181.113.225.114:8080,NO USO,NUEVO
7226,181.114.196.134:56990,NO USO,NUEVO
7227,181.129.42.179:59594,NO USO,NUEVO
7228,181.129.47.27:43674,NO USO,NUEVO
7229,181.129.52.154:55429,NO USO,NUEVO
7230,181.129.56.90:46840,NO USO,NUEVO
7231,181.129.70.82:36599,NO USO,NUEVO
7232,181.129.72.83:33544,NO USO,NUEVO
7233,181.14.194.10:8090,NO USO,NUEVO
7234,181.143.10.246:57932,NO USO,NUEVO
7235,181.143.204.2:8080,NO USO,NUEVO
7236,181.143.221.76:53281,NO USO,NUEVO
7237,181.143.43.50:8080,NO USO,NUEVO
7238,181.143.73.34:53281,NO USO,NUEVO
7239,181.188.166.82:8080,NO USO,NUEVO
7240,181.196.144.238:44784,NO USO,NUEVO
7241,181.196.145.106:60714,NO USO,NUEVO
7242,181.198.158.140:8080,NO USO,NUEVO
7243,181.198.240.189:8080,NO USO,NUEVO
7244,181.209.80.172:3128,NO USO,NUEVO
7245,181.225.109.194:80,NO USO,NUEVO
7246,181.225.109.194:8181,NO USO,NUEVO
7247,181.48.111.246:49094,NO USO,NUEVO
7248,181.49.145.35:44700,NO USO,NUEVO
7249,181.52.114.30:50835,NO USO,NUEVO
7250,181.60.60.58:47812,NO USO,NUEVO
7251,181.88.176.122:8080,NO USO,NUEVO
7252,182.16.162.210:53281,NO USO,NUEVO
7253,182.16.162.250:8080,NO USO,NUEVO
7254,182.16.168.185:8080,NO USO,NUEVO
7255,182.16.175.214:8080,NO USO,NUEVO
7256,182.160.124.26:47304,NO USO,NUEVO
7257,182.253.101.170:80,NO USO,NUEVO
7258,182.253.117.114:46720,NO USO,NUEVO
7259,182.253.152.90:8080,NO USO,NUEVO
7260,182.253.193.234:43034,NO USO,NUEVO
7261,182.253.199.178:80,NO USO,NUEVO
7262,182.253.217.102:53281,NO USO,NUEVO
7263,182.253.234.57:8080,NO USO,NUEVO
7264,182.253.73.144:8080,NO USO,NUEVO
7265,182.253.75.111:8080,NO USO,NUEVO
7266,182.253.94.29:8080,NO USO,NUEVO
7267,182.52.131.69:8080,NO USO,NUEVO
7268,182.52.229.166:56480,NO USO,NUEVO
7269,182.52.51.48:36301,NO USO,NUEVO
7270,182.52.51.51:54999,NO USO,NUEVO
7271,182.52.74.89:41334,NO USO,NUEVO
7272,182.53.135.54:8080,NO USO,NUEVO
7273,182.53.197.117:8080,NO USO,NUEVO
7274,182.53.197.126:58731,NO USO,NUEVO
7275,182.53.197.214:57195,NO USO,NUEVO
7276,182.53.197.22:46470,NO USO,NUEVO
7277,182.53.197.236:54177,NO USO,NUEVO
7278,182.53.201.145:8080,NO USO,NUEVO
7279,182.53.206.152:32598,NO USO,NUEVO
7280,182.53.206.153:8080,NO USO,NUEVO
7281,182.53.206.178:8080,NO USO,NUEVO
7282,182.53.206.26:45336,NO USO,NUEVO
7283,182.53.206.40:8080,NO USO,NUEVO
7284,182.61.101.84:443,NO USO,NUEVO
7285,182.71.171.13:1080,NO USO,NUEVO
7286,182.73.56.130:37854,NO USO,NUEVO
7287,182.75.136.233:8080,NO USO,NUEVO
7288,182.92.105.136:3128,NO USO,NUEVO
7289,182.93.85.222:53616,NO USO,NUEVO
7290,183.148.132.232:9999,NO USO,NUEVO
7291,183.148.141.189:9999,NO USO,NUEVO
7292,183.148.142.153:9999,NO USO,NUEVO
7293,183.148.144.189:9999,NO USO,NUEVO
7294,183.148.146.219:9999,NO USO,NUEVO
7295,183.148.153.240:9999,NO USO,NUEVO
7296,183.148.155.108:9999,NO USO,NUEVO
7297,183.166.136.140:9999,NO USO,NUEVO
7298,183.166.136.32:9999,NO USO,NUEVO
7299,183.181.172.1:80,NO USO,NUEVO
7300,183.250.244.101:63000,NO USO,NUEVO
7301,183.47.40.35:8088,NO USO,NUEVO
7302,183.6.130.6:8118,NO USO,NUEVO
7303,183.81.158.75:8080,NO USO,NUEVO
7304,183.82.32.153:36263,NO USO,NUEVO
7305,183.88.105.70:8080,NO USO,NUEVO
7306,183.88.137.176:8080,NO USO,NUEVO
7307,183.88.16.123:8080,NO USO,NUEVO
7308,183.88.214.47:8080,NO USO,NUEVO
7309,183.88.219.163:42581,NO USO,NUEVO
7310,183.88.221.63:8080,NO USO,NUEVO
7311,183.88.35.60:8080,NO USO,NUEVO
7312,183.88.48.199:8080,NO USO,NUEVO
7313,183.88.55.18:8080,NO USO,NUEVO
7314,183.88.56.222:8080,NO USO,NUEVO
7315,183.89.115.32:8080,NO USO,NUEVO
7316,183.89.138.200:8080,NO USO,NUEVO
7317,183.89.50.65:8080,NO USO,NUEVO
7318,184.105.143.66:3128,NO USO,NUEVO
7319,184.185.166.27:8080,NO USO,NUEVO
7320,185.100.15.48:41258,NO USO,NUEVO
7321,185.101.239.101:39941,NO USO,NUEVO
7322,185.105.101.142:5220,NO USO,NUEVO
7323,185.107.51.1:8080,NO USO,NUEVO
7324,185.11.199.190:3128,NO USO,NUEVO
7325,185.110.237.202:8080,NO USO,NUEVO
7326,185.111.208.148:48156,NO USO,NUEVO
7327,185.118.155.153:32592,NO USO,NUEVO
7328,185.120.220.82:54885,NO USO,NUEVO
7329,185.124.150.251:8080,NO USO,NUEVO
7330,185.13.35.178:40654,NO USO,NUEVO
7331,185.132.133.171:1080,NO USO,NUEVO
7332,185.132.133.173:8080,NO USO,NUEVO
7333,185.132.133.179:8080,NO USO,NUEVO
7334,185.132.133.184:8080,NO USO,NUEVO
7335,185.132.133.186:1080,NO USO,NUEVO
7336,185.132.133.186:8080,NO USO,NUEVO
7337,185.132.133.187:1080,NO USO,NUEVO
7338,185.132.133.188:1080,NO USO,NUEVO
7339,185.132.133.188:8080,NO USO,NUEVO
7340,185.132.133.195:1080,NO USO,NUEVO
7341,185.132.133.196:8080,NO USO,NUEVO
7342,185.132.133.203:1080,NO USO,NUEVO
7343,185.132.133.206:1080,NO USO,NUEVO
7344,185.132.133.206:8080,NO USO,NUEVO
7345,185.132.133.208:1080,NO USO,NUEVO
7346,185.132.133.209:1080,NO USO,NUEVO
7347,185.132.133.209:8080,NO USO,NUEVO
7348,185.132.133.211:1080,NO USO,NUEVO
7349,185.132.133.211:8080,NO USO,NUEVO
7350,185.132.133.212:1080,NO USO,NUEVO
7351,185.132.133.214:1080,NO USO,NUEVO
7352,185.132.133.214:8080,NO USO,NUEVO
7353,185.132.178.133:8080,NO USO,NUEVO
7354,185.132.178.137:1080,NO USO,NUEVO
7355,185.132.178.138:1080,NO USO,NUEVO
7356,185.132.178.140:1080,NO USO,NUEVO
7357,185.132.178.141:1080,NO USO,NUEVO
7358,185.132.178.143:1080,NO USO,NUEVO
7359,185.132.178.203:8080,NO USO,NUEVO
7360,185.132.178.204:1080,NO USO,NUEVO
7361,185.132.178.206:1080,NO USO,NUEVO
7362,185.132.178.206:8080,NO USO,NUEVO
7363,185.132.178.207:1080,NO USO,NUEVO
7364,185.132.178.208:1080,NO USO,NUEVO
7365,185.132.178.208:8080,NO USO,NUEVO
7366,185.132.178.209:8080,NO USO,NUEVO
7367,185.132.178.210:1080,NO USO,NUEVO
7368,185.132.178.212:1080,NO USO,NUEVO
7369,185.132.179.107:8080,NO USO,NUEVO
7370,185.132.179.108:1080,NO USO,NUEVO
7371,185.132.179.108:8080,NO USO,NUEVO
7372,185.132.179.110:1080,NO USO,NUEVO
7373,185.132.179.111:1080,NO USO,NUEVO
7374,185.132.179.111:8080,NO USO,NUEVO
7375,185.132.179.113:8080,NO USO,NUEVO
7376,185.132.179.114:1080,NO USO,NUEVO
7377,185.132.179.115:8080,NO USO,NUEVO
7378,185.132.228.118:55583,NO USO,NUEVO
7379,185.134.96.234:8080,NO USO,NUEVO
7380,185.14.234.101:41914,NO USO,NUEVO
7381,185.14.249.90:56987,NO USO,NUEVO
7382,185.142.92.65:9000,NO USO,NUEVO
7383,185.142.94.249:9000,NO USO,NUEVO
7384,185.150.143.182:8080,NO USO,NUEVO
7385,185.151.84.57:52553,NO USO,NUEVO
7386,185.154.1.167:55127,NO USO,NUEVO
7387,185.158.112.209:3128,NO USO,NUEVO
7388,185.16.166.46:52366,NO USO,NUEVO
7389,185.162.142.81:53281,NO USO,NUEVO
7390,185.162.235.190:8082,NO USO,NUEVO
7391,185.163.165.28:8080,NO USO,NUEVO
7392,185.171.54.82:8080,NO USO,NUEVO
7393,185.176.145.155:42941,NO USO,NUEVO
7394,185.186.154.198:61643,NO USO,NUEVO
7395,185.189.103.116:8080,NO USO,NUEVO
7396,185.194.27.238:8080,NO USO,NUEVO
7397,185.198.184.14:48122,NO USO,NUEVO
7398,185.199.84.161:53281,NO USO,NUEVO
7399,185.2.154.85:4444,NO USO,NUEVO
7400,185.2.155.205:4444,NO USO,NUEVO
7401,185.200.63.97:53869,NO USO,NUEVO
7402,185.208.188.182:41258,NO USO,NUEVO
7403,185.212.126.123:8080,NO USO,NUEVO
7404,185.22.172.94:10010,NO USO,NUEVO
7405,185.22.172.94:1448,NO USO,NUEVO
7406,185.22.172.94:655,NO USO,NUEVO
7407,185.22.174.65:10010,NO USO,NUEVO
7408,185.22.174.65:1448,NO USO,NUEVO
7409,185.22.174.69:10010,NO USO,NUEVO
7410,185.22.174.69:1448,NO USO,NUEVO
7411,185.225.150.5:8080,NO USO,NUEVO
7412,185.233.170.13:80,NO USO,NUEVO
7413,185.233.170.13:8080,NO USO,NUEVO
7414,185.26.65.82:33105,NO USO,NUEVO
7415,185.27.44.170:8080,NO USO,NUEVO
7416,185.33.34.76:39816,NO USO,NUEVO
7417,185.39.71.68:55330,NO USO,NUEVO
7418,185.43.189.189:8080,NO USO,NUEVO
7419,185.5.223.49:8080,NO USO,NUEVO
7420,185.51.39.239:41258,NO USO,NUEVO
7421,185.6.167.99:51123,NO USO,NUEVO
7422,185.61.92.207:40518,NO USO,NUEVO
7423,185.62.174.137:57881,NO USO,NUEVO
7424,185.63.197.48:53281,NO USO,NUEVO
7425,185.64.18.25:8080,NO USO,NUEVO
7426,185.69.236.143:46454,NO USO,NUEVO
7427,185.7.169.214:8080,NO USO,NUEVO
7428,185.7.85.21:80,NO USO,NUEVO
7429,185.72.41.33:34929,NO USO,NUEVO
7430,185.72.42.37:53402,NO USO,NUEVO
7431,185.74.235.222:8080,NO USO,NUEVO
7432,185.74.38.235:41258,NO USO,NUEVO
7433,185.74.39.199:41258,NO USO,NUEVO
7434,185.75.5.158:60819,NO USO,NUEVO
7435,185.8.4.105:8080,NO USO,NUEVO
7436,185.80.130.17:80,NO USO,NUEVO
7437,185.80.222.209:3128,NO USO,NUEVO
7438,185.82.136.68:23500,NO USO,NUEVO
7439,185.86.134.35:8080,NO USO,NUEVO
7440,185.89.180.252:8080,NO USO,NUEVO
7441,185.91.168.162:54864,NO USO,NUEVO
7442,185.93.240.132:8080,NO USO,NUEVO
7443,185.94.99.121:80,NO USO,NUEVO
7444,185.97.122.226:53281,NO USO,NUEVO
7445,185.98.27.22:8080,NO USO,NUEVO
7446,186.1.214.82:52470,NO USO,NUEVO
7447,186.10.80.122:53281,NO USO,NUEVO
7448,186.101.255.146:8081,NO USO,NUEVO
7449,186.103.173.189:38188,NO USO,NUEVO
7450,186.151.189.22:45812,NO USO,NUEVO
7451,186.159.2.241:43459,NO USO,NUEVO
7452,186.202.16.105:80,NO USO,NUEVO
7453,186.211.176.190:50306,NO USO,NUEVO
7454,186.219.214.10:32708,NO USO,NUEVO
7455,186.219.214.13:32708,NO USO,NUEVO
7456,186.219.214.45:32708,NO USO,NUEVO
7457,186.219.58.246:50394,NO USO,NUEVO
7458,186.225.102.218:3128,NO USO,NUEVO
7459,186.225.182.53:53281,NO USO,NUEVO
